,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_CLASS_4,NPC_IS_GLYCOSIDE,MOL_WT,HBA_COUNT,HBD_COUNT,ROTABLE_BONDS,CLOGP,TPSA,ACID_GROUP_COUNT,BASE_GROUP_COUNT
976,CCCCCCCCCCCCCCCCCCCCC(=O)O,['Heneicosanoic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1021/acsfoodscitech.1c00262'],Fatty acids,,,Fatty Acids and Conjugates,,,Unsaturated fatty acids,,,,False,326.565,1,1,19,7.502800000000008,37.3,1,0
977,O=C(O)c1ccccc1C(=O)O,['Phthalic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,False,166.13199999999998,2,2,2,1.083,74.6,2,0
978,COc1cc(C(=O)O)cc(O)c1O,['3-O-Methylgallic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,False,184.147,4,3,2,0.8045999999999998,86.99000000000001,3,0
979,O=C(O)Cc1ccccc1,['Phenylacetic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,,,,,,,,False,136.14999999999998,1,1,2,1.3137,37.3,1,0
980,O=C(O)Cc1ccc(O)c(O)c1,"['3,4-Dihydroxyphenylacetic acid']",['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,False,168.148,3,3,2,0.7248999999999999,77.76,3,0
981,O=C(O)C(O)c1ccc(O)cc1,['4-Hydroxymandelic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,168.148,3,3,2,0.5102,77.76,2,0
982,Oc1cccc(O)c1O,['Pyrogallol'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,,,,,,,,False,126.11099999999998,3,3,0,0.8033999999999997,60.69,3,0
983,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,['Galloyl-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.3390/molecules22010011 '],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,True,332.2610000000001,10,7,3,-2.2399000000000004,177.14,3,0
984,O=C(/C=C/c1ccccc1)OC(=O)c1ccc(O)c(O)c1,['Protocatechuoyl-caffeic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,284.267,5,2,3,2.494600000000002,83.83000000000001,2,0
985,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C3Cc5c(O)c(O)c(O)c-4c5C(=O)O3)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,['Vescalagin isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,,False,918.6340000000004,25,15,0,1.8271000000000028,434.9500000000001,15,0
986,O=C(C=Cc1ccc(O)c(O)c1)OC1(C(=O)O)C[C@@H](O)C(O)[C@H](O)C1,['1-O-Caffeoylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,354.31100000000004,8,6,4,-0.6459000000000006,164.75,3,0
987,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,['PAC B-Type (E)C-(E)GC'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,594.5250000000003,13,11,3,2.700600000000001,240.98999999999995,10,0
988,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,['Gallocatechin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,306.27000000000004,7,6,1,1.2517,130.61,5,0
989,O=C(/C=C/c1ccccc1)OC1OC(CO)C(O)C(O)C1O,['Caffeoyl-O-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,True,310.302,7,4,4,-0.9571000000000004,116.45000000000002,0,0
990,O=C1OC[C@H]2O[C@@H](O)[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]2[C@@H]3OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,['Pedunculagin isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,,True,784.5440000000003,22,13,0,0.6653999999999998,377.4200000000001,12,0
991,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,['PAC B-Type (E)GC-(E)C'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,594.5250000000003,13,11,3,2.7006000000000023,240.98999999999995,10,0
992,O=C(C=Cc1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,['5-p-Cumaroylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,338.312,7,5,4,-0.3515000000000003,144.52,2,0
993,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,['Epigallocatechin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,306.27000000000004,7,6,1,1.2517,130.61,5,0
994,O=C(C=Cc1ccc(O)cc1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,['3-p-Cumaroylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,338.312,7,5,4,-0.3515000000000003,144.52,2,0
995,O=C1OC2C3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3OC(C(=O)c3cc(O)c(O)c(O)c3)C2OC(=O)c2cc(O)c(O)c3c2C2=C1CC(=O)C(O)(O)C2(O)O3,['Geraniin isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,,False,922.6220000000004,26,14,2,-0.9418999999999992,441.0200000000001,11,0
996,O=C(C=Cc1ccc(O)c(O)c1)OC(=O)[C@]1(O)C[C@H](O)[C@@H](O)[C@@H](O)C1,['cis-3-O-Caffeoylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,354.31100000000004,9,6,3,-1.211600000000001,164.75,2,0
997,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,['5-O-Caffeoylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,354.31100000000004,8,6,4,-0.6459000000000001,164.75,3,0
998,O=C(C=Cc1ccc(O)c(O)c1)OC1[C@H](O)CC(O)(C(=O)O)C[C@H]1O,['4-O-Caffeoylquinic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,False,354.3110000000001,8,6,4,-0.6459000000000006,164.75,3,0
999,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]3[C@H]1OC(=O)c1cc(O)c(O)c(O)c1-c1c(cc(O)c(O)c1O)C(=O)O[C@@H]32)c1cc(O)c(O)c(O)c1,['Galloyl-bis-HHDP-glucoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,,True,936.6490000000005,26,15,2,1.6469000000000016,444.1800000000001,15,0
1000,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,['PAC B-Type (E) C-(E)C-(E)C'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,866.7810000000004,18,15,5,4.443900000000016,331.14000000000004,14,0
1001,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,['Epicatechin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,290.271,6,5,1,1.5460999999999998,110.38,4,0
1002,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,['Gallocatechin-gallate'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,458.37500000000017,11,8,3,2.233199999999999,197.37,9,0
1003,CC(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,['Myrciaphenone B isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Polyketides,,,Phloroglucinols,,,Acyl phloroglucinols,,,,True,482.3940000000001,13,8,6,-0.5394000000000002,223.67,6,0
1004,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)cc(O)c21,['Naringenin-O-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavanones,,,,True,434.39700000000016,10,6,4,-0.0170000000000005,166.14,3,0
1005,CC(C)(O)C1C=CC(C(=O)OCC2OC(OC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)CC1,['Eucaglobulin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,,,,,,,,True,498.48100000000017,12,7,6,-0.335700000000001,203.44,3,0
1006,COc1ccc(/C=C/C(=O)OC2OC(CO)C(O)C(O)C2O)cc1OC,['Dimethoxycinnamoyl-O-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,True,370.354,9,4,6,-0.9399000000000002,134.91000000000005,0,0
1007,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,['Nothofagin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Chalcones,,,,False,436.4130000000001,10,8,6,-0.1606000000000003,188.14,4,0
1008,O=C(OC1C(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,['Quercetin-galloyl-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Dihydroflavonols,,,,True,618.5000000000003,16,10,6,-0.3591000000000007,273.36,7,0
1009,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,['Quercetin-3-O-galactoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,464.37900000000025,12,8,4,-0.5388999999999995,210.51,4,0
1010,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,['Quercetin-3-β-D-glucoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,464.37900000000025,12,8,4,-0.5388999999999995,210.51,4,0
1011,O=C(O)C1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,['Quercetin-glucuronide'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,478.3620000000002,12,8,4,-0.4465999999999999,227.58,5,0
1012,O=C(CCc1ccc(O)cc1)C1C(O)CC(O)C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1O,['Phloretin-3-O-glucoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],,,,,,,,,,,False,442.4610000000001,10,8,6,-2.544899999999999,188.14,1,0
1013,O=C(/C=C/c1ccccc1)Oc1c(O)cc(C(=O)OC2OC(CO)C(O)C(O)C2O)cc1O,['Cinnamoyl-galloyl-O-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,,True,462.40700000000015,11,6,6,-0.3267000000000004,183.21,3,0
1014,O=c1c(O)cc2c(O)oc3c(=O)c(OC4OCC(O)C(O)C4O)cc4c(O)oc1c2c43,['Ellagic acid-O-pentoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,,,,,,,,True,434.30900000000014,12,6,2,-0.5750000000000008,200.26,1,0
1015,O=C1CC(c2ccc(O)cc2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1,['Deoxycinchonain I isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,436.41600000000017,8,5,2,2.9871000000000025,136.68,5,0
1016,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,['Abscisic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,Apocarotenoids,,,Apocarotenoids(ε-),,,,False,264.321,3,2,3,2.2499,74.6,1,0
1017,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1OC1OCC(O)C(O)C1O,['Quercetin-O-pentoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Dihydroflavonols,,,,True,436.3690000000001,11,7,3,-0.3504000000000003,186.37,5,0
1018,C[C@@H]1[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)O)[C@H]2C[C@@H]1O,['Loganic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,Monoterpenoids,,,Iridoids monoterpenoids,,,,True,376.3580000000002,9,6,4,-2.239199999999998,166.14,1,0
1019,O=C(OC1C(O)COC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,['Quercetin-(galloyl-O-pentoside)'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Dihydroflavonols,,,,True,588.4740000000003,15,9,5,0.6310999999999991,253.12999999999997,8,0
1020,Cc1c(O)c(C(=O)c2ccccc2)c(O)c(C)c1OC1OC(CO)C(O)C(O)C1O,['Guavinoside B isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Polyketides,,,Phloroglucinols,,,Acyl phloroglucinols,,,,True,420.4140000000001,9,6,5,0.1243399999999997,156.91,3,0
1021,CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4O)c(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,['Quercetin-deoxyhexoside-hexoside'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,610.5210000000004,16,10,6,-2.0382000000000007,269.42999999999995,4,0
1022,O=C(OC1C(O)COC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C1O)c1cc(O)c(O)c(O)c1,['Quercetin-(galloyl-O-hexoside)'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,586.4580000000003,15,9,5,1.0817000000000003,257.04,7,0
1023,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@H]12,['Madecassic acid isomer'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,Triterpenoids,,,Ursane and Taraxastane triterpenoids,,,,False,504.70800000000025,5,5,2,4.003500000000003,118.22,1,0
1024,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,['Isorhamnetin'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,False,316.265,7,4,2,2.291000000000001,120.36,4,0
1025,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c(O)c12,['Agathisflavone'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,538.4640000000003,10,6,3,5.134000000000006,181.8,6,0
1026,O=C1CC(c2ccc(O)cc2)Oc2c1c(O)cc(O)c2-c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,"[""II-2,3-dihydro-I3',II8-biapigenin""]",['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavanones,Flavones,,,False,540.4800000000004,10,6,3,5.067100000000007,177.89,7,0
1027,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,['Asiatic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,Triterpenoids,,,Ursane and Taraxastane triterpenoids,,,,False,488.7090000000003,4,4,2,5.0327000000000055,97.99,1,0
1028,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,['Amentoflavone'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,538.4640000000002,10,6,3,5.134000000000007,181.8,6,0
1029,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5[C@H](O)C[C@]43C)[C@@H]2[C@H]1C,['Guavenoic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1016/j.jfca.2018.09.012'],Terpenoids,,,Triterpenoids,,,Ursane and Taraxastane triterpenoids,,,,False,502.6920000000002,5,5,2,3.923600000000003,118.22,1,0
1030,CCC(=O)C(C)C,['2-Methyl-3-pentanone'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty acyls,,,Oxygenated hydrocarbons,,,,False,100.161,1,0,2,1.6215,17.07,0,0
1031,CCCC(=O)OCC,"['Ethyl butanoate', 'ethyl butanoate']","['Psidium friedrichsthalianum', 'Psidium friedrichsthalianum']","['https://doi.org/10.1007/s00217-016-2716-y', 'https://doi.org/10.1021/jf011456i']",Fatty acids,,,Fatty esters,,,Wax monoesters,,,,False,116.15999999999998,2,0,3,1.3496,26.3,0,0
1032,CSSC,['Dimethyl disulphide'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],,,,,,,,,,,False,94.204,2,0,1,1.6274,0.0,0,0
1033,CC/C=C/C=O,['(E)-2-Pentenal'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,,False,84.118,1,0,2,1.1515,17.07,0,0
1034,CC/C=C\CC=O,['(Z)-3-Hexenal'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,,False,98.145,1,0,3,1.5416,17.07,0,0
1035,CCCCCC(=O)OCC,"['Ethyl hexanoate', 'ethyl hexanoate']","['Psidium friedrichsthalianum', 'Psidium friedrichsthalianum']","['https://doi.org/10.1007/s00217-016-2716-y', 'https://doi.org/10.1021/jf011456i']",Fatty acids,,,Fatty esters,,,Wax monoesters,,,,False,144.21399999999997,2,0,5,2.1298000000000004,26.3,0,0
1036,CC1SCCS1,"['2-Methyl-1,3-dithiolane']",['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Alkaloids,,,,,,,,,,False,120.242,2,0,0,1.8124,0.0,0,0
1037,CSCCC=O,['Methional'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,,False,104.174,2,0,3,0.9384,17.07,0,0
1038,C=CC(C)(CCC=C(C)C)OC(=O)CCC,['Linalyl butyrate'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,224.34399999999997,2,0,7,4.020800000000003,26.3,0,0
1039,CC(C)CC(=O)O,['3-Methyl butanoic acid'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty Acids and Conjugates,,,Branched fatty acids,,,,False,102.13299999999998,1,1,2,1.1171,37.3,1,0
1040,CC=c1ncc(C)nc1=CC,['2-Ethenyl-3-ethyl-5-methylpyrazine'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Alkaloids,,,,,,,,,,False,148.209,2,0,0,0.3858200000000003,25.78,0,0
1041,CCCC(S)CCOC(C)=O,['3-Sulphanylhexyl acetate'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty esters,,,Wax monoesters,,,,False,176.28099999999998,3,1,5,2.0381,26.3,1,0
1042,CCCC(S)CCO,['3-Sulphanyl-1-hexanol'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty acyls,,,Fatty alcohols,,,,False,134.244,2,2,4,1.4672999999999998,20.23,1,0
1043,CSCSC,['bis(Methylthio)methane'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Amino acids and Peptides,,,,,,,,,,False,108.231,2,0,2,1.6699,0.0,0,0
1044,CCCCCCCC1CCCC(=O)O1,['δ-Dodecalactone'],['Psidium friedrichsthalianum'],['https://doi.org/10.1007/s00217-016-2716-y'],Fatty acids,,,Fatty esters,,,Lactones,,,,False,198.30599999999995,2,0,6,3.4426000000000023,26.3,0,0
1045,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,"['2,4-di-tert-butylphenol']",['Psidium friedrichsthalianum'],['https://doi.org/10.4172/2329-6836.1000236'],Shikimates and Phenylpropanoids,,,,,,,,,,False,206.32899999999995,1,1,0,3.987200000000003,20.23,1,0
1046,C=C(C)[C@@H]1CC[C@@]2(C)CCC[C@](C)(O)[C@@H]2C1,"['neointermedeol', 'neointermedeol']","['Psidium friedrichsthalianum', 'Psidium friedrichsthalianum']","['https://doi.org/10.4172/2329-6836.1000236', 'https://doi.org/10.1021/jf011456i']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,,False,222.372,1,1,1,3.9200000000000026,20.23,0,0
1047,COC1=CC(=O)C(O)=C(Cc2cccs2)C1=O,"['2-Hydroxy-3-(thiophen-2-yl)methyl-5-methoxy-1,4-benzoquinone']",['Psidium friedrichsthalianum'],['https://doi.org/10.4172/2329-6836.1000236'],Polyketides,Shikimates and Phenylpropanoids,,,,,,,,,False,250.275,5,1,3,1.7848,63.6,1,0
1048,O=C1CCCC(=O)O1,"['2H-pyran-2,6-(3H)-dione']",['Psidium friedrichsthalianum'],['https://doi.org/10.4172/2329-6836.1000236'],,,,,,,,,,,False,114.1,3,0,0,0.2400999999999999,43.370000000000005,0,0
1049,C=C(C)[C@H]1CC[C@]2(C)CCCC(=C)[C@H]2C1,[' β-selinene'],['Psidium friedrichsthalianum'],['https://doi.org/10.4172/2329-6836.1000236'],Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,,False,204.35699999999997,0,0,1,4.7252000000000045,0.0,0,0
